,age,checking_status=0<=X<200,checking_status=<0,checking_status=>=200,checking_status=no checking,credit_amount,credit_history=all paid,credit_history=critical/other existing credit,credit_history=delayed previously,credit_history=existing paid,credit_history=no credits/all paid,duration,employment=1<=X<4,employment=4<=X<7,employment=<1,employment=>=7,employment=unemployed,existing_credits,foreign_worker=no,foreign_worker=yes,housing=for free,housing=own,housing=rent,installment_commitment,job=high qualif/self emp/mgmt,job=skilled,job=unemp/unskilled non res,job=unskilled resident,num_dependents,other_parties=co applicant,other_parties=guarantor,other_parties=none,other_payment_plans=bank,other_payment_plans=none,other_payment_plans=stores,own_telephone=none,own_telephone=yes,personal_status=female div/dep/mar,personal_status=male div/sep,personal_status=male mar/wid,personal_status=male single,property_magnitude=car,property_magnitude=life insurance,property_magnitude=no known property,property_magnitude=real estate,purpose=business,purpose=domestic appliance,purpose=education,purpose=furniture/equipment,purpose=new car,purpose=other,purpose=radio/tv,purpose=repairs,purpose=retraining,purpose=used car,residence_since,savings_status=100<=X<500,savings_status=500<=X<1000,savings_status=<100,savings_status=>=1000,savings_status=no known savings,class
101,24,1,0,0,0,2323,0,0,0,1,0,36,0,1,0,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
102,24,0,0,0,1,932,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
103,35,1,0,0,0,1919,0,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,good
104,26,0,0,0,1,2445,0,0,0,1,0,12,0,0,1,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,good
105,39,1,0,0,0,11938,0,1,0,0,0,24,1,0,0,0,0,2,0,1,0,1,0,2,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,bad
106,39,0,0,0,1,6458,1,0,0,0,0,18,0,0,0,1,0,2,0,1,0,1,0,2,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
107,32,1,0,0,0,6078,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
108,30,0,1,0,0,7721,0,0,0,1,0,24,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,good
109,35,1,0,0,0,1410,0,0,0,1,0,14,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,good
110,31,1,0,0,0,1449,0,0,1,0,0,6,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,good
111,23,0,0,1,0,392,0,0,0,1,0,15,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,good
112,28,1,0,0,0,6260,0,0,0,1,0,18,0,1,0,0,0,1,0,1,0,0,1,3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
113,25,0,0,0,1,7855,0,1,0,0,0,36,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
114,35,0,1,0,0,1680,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,good
115,47,0,0,0,1,3578,0,1,0,0,0,48,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,good
116,30,0,1,0,0,7174,0,0,0,1,0,42,0,1,0,0,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,bad
117,27,0,1,0,0,2132,0,1,0,0,0,10,0,0,1,0,0,2,1,0,0,0,1,2,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,good
118,23,0,1,0,0,4281,0,1,0,0,0,33,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,bad
119,36,1,0,0,0,2366,0,1,0,0,0,12,0,1,0,0,0,1,0,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,good
120,25,0,1,0,0,1835,0,0,0,1,0,21,1,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,bad
121,41,0,0,0,1,3868,0,1,0,0,0,24,0,0,0,1,0,2,0,1,0,0,1,4,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,good
122,24,0,0,0,1,1768,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
123,63,0,0,1,0,781,0,1,0,0,0,10,0,0,0,1,0,2,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
124,27,1,0,0,0,1924,0,0,0,1,0,18,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,bad
125,30,0,1,0,0,2121,0,1,0,0,0,12,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
126,40,0,1,0,0,701,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
127,30,1,0,0,0,639,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,bad
128,34,1,0,0,0,1860,0,1,0,0,0,12,0,0,0,0,1,2,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,good
129,29,0,1,0,0,3499,0,1,0,0,0,12,1,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
130,24,1,0,0,0,8487,0,0,0,1,0,48,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,good
131,29,0,1,0,0,6887,0,0,1,0,0,36,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,bad
132,27,0,0,0,1,2708,0,0,0,1,0,15,0,0,1,0,0,2,0,1,0,1,0,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,good
133,47,0,0,0,1,1984,0,0,0,1,0,18,1,0,0,0,0,2,0,1,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
134,21,0,0,0,1,10144,0,0,0,1,0,60,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,good
135,38,0,0,0,1,1240,0,1,0,0,0,12,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,good
136,27,0,0,0,1,8613,0,0,1,0,0,27,1,0,0,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,good
137,66,1,0,0,0,766,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,bad
138,35,1,0,0,0,2728,0,1,0,0,0,15,0,1,0,0,0,3,0,1,0,1,0,4,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,good
139,44,0,0,1,0,1881,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
140,27,0,0,1,0,709,0,0,0,1,0,6,0,0,1,0,0,1,1,0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,good
141,30,1,0,0,0,4795,0,0,0,1,0,36,0,0,1,0,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
142,27,0,1,0,0,3416,0,0,0,1,0,27,1,0,0,0,0,1,0,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
143,22,0,1,0,0,2462,0,0,0,1,0,18,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
144,23,0,0,0,1,2288,0,1,0,0,0,21,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
145,30,1,0,0,0,3566,1,0,0,0,0,48,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,good
146,39,0,1,0,0,860,0,1,0,0,0,6,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
147,51,0,0,0,1,682,0,1,0,0,0,12,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,good
148,28,0,1,0,0,5371,0,1,0,0,0,36,1,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
149,46,0,0,0,1,1582,0,1,0,0,0,18,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,good
150,42,0,0,0,1,1346,0,0,0,1,0,6,0,0,0,1,0,1,0,1,1,0,0,2,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,good
151,38,0,0,0,1,1924,0,0,0,1,0,10,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
152,24,0,0,1,0,5848,0,0,0,1,0,36,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
153,29,1,0,0,0,7758,0,1,0,0,0,24,0,0,0,1,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,good
154,36,1,0,0,0,6967,0,0,1,0,0,24,0,1,0,0,0,1,0,1,0,0,1,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,good
155,20,0,1,0,0,1282,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
156,48,0,1,0,0,1288,0,1,0,0,0,9,0,0,0,1,0,2,1,0,0,1,0,3,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,good
157,45,0,1,0,0,339,1,0,0,0,0,12,0,0,0,1,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,good
158,38,1,0,0,0,3512,0,0,0,1,0,24,0,1,0,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,good
159,34,0,0,0,1,1898,0,1,0,0,0,6,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,good
160,36,0,0,0,1,2872,0,1,0,0,0,24,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,good
161,30,0,0,0,1,1055,0,1,0,0,0,18,0,0,1,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,good
162,36,0,0,0,1,1262,0,0,0,1,0,15,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,good
163,70,1,0,0,0,7308,0,0,0,1,0,10,0,0,0,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
164,36,0,0,0,1,909,0,0,0,1,0,36,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,good
165,32,0,0,0,1,2978,0,0,0,1,0,6,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,good
166,33,0,1,0,0,1131,0,0,0,1,0,18,0,0,0,0,1,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
167,20,1,0,0,0,1577,0,0,0,1,0,11,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,good
168,25,0,0,0,1,3972,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
169,31,1,0,0,0,1935,0,1,0,0,0,24,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
170,33,0,1,0,0,950,0,0,0,0,1,15,0,0,0,1,0,2,0,1,0,0,1,4,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,bad
171,26,0,0,0,1,763,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,good
172,34,1,0,0,0,2064,0,0,1,0,0,24,0,0,0,0,1,1,0,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
173,33,1,0,0,0,1414,0,0,0,1,0,8,1,0,0,0,0,1,1,0,0,1,0,4,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
174,26,0,1,0,0,3414,0,0,1,0,0,21,0,0,1,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,bad
175,53,0,0,0,1,7485,1,0,0,0,0,30,0,0,0,0,1,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,bad
176,42,0,1,0,0,2577,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,good
177,52,0,1,0,0,338,0,1,0,0,0,6,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,good
178,31,0,0,0,1,1963,0,0,0,1,0,12,0,1,0,0,0,2,0,1,0,0,1,4,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
179,65,0,1,0,0,571,0,1,0,0,0,21,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
180,28,0,0,0,1,9572,0,0,1,0,0,36,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,bad
181,30,1,0,0,0,4455,0,0,1,0,0,36,1,0,0,0,0,2,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,bad
182,40,0,1,0,0,1647,1,0,0,0,0,21,1,0,0,0,0,2,0,1,0,1,0,4,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,bad
183,50,0,0,0,1,3777,0,1,0,0,0,24,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,good
184,36,1,0,0,0,884,0,1,0,0,0,18,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
185,31,0,0,0,1,1360,0,1,0,0,0,15,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
186,74,1,0,0,0,5129,1,0,0,0,0,9,0,0,0,1,0,1,0,1,1,0,0,2,1,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,bad
187,68,1,0,0,0,1175,0,1,0,0,0,16,0,0,0,0,1,3,0,1,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
188,20,0,1,0,0,674,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,bad
189,33,1,0,0,0,3244,0,0,0,0,1,18,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
190,54,0,0,0,1,4591,0,0,0,1,0,24,1,0,0,0,0,3,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,bad
191,34,1,0,0,0,3844,0,0,0,0,1,48,0,1,0,0,0,1,0,1,1,0,0,4,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,bad
192,36,1,0,0,0,3915,0,0,0,1,0,27,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,bad
193,29,0,0,0,1,2108,0,0,0,1,0,6,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
194,21,1,0,0,0,3031,0,0,0,1,0,45,1,0,0,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,bad
195,34,1,0,0,0,1501,0,1,0,0,0,9,0,0,0,1,0,2,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,bad
196,28,0,0,0,1,1382,0,1,0,0,0,6,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
197,27,1,0,0,0,951,0,0,0,1,0,12,0,0,1,0,0,4,0,1,0,0,1,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,bad
198,36,1,0,0,0,2760,0,0,0,1,0,24,0,0,0,1,0,1,0,1,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,good
199,40,1,0,0,0,4297,0,0,1,0,0,18,0,0,0,1,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,bad
200,52,0,0,0,1,936,0,1,0,0,0,9,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,good
201,27,0,1,0,0,1168,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
202,26,0,0,0,1,5117,0,0,1,0,0,27,0,1,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,good
203,21,0,1,0,0,902,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,bad
204,38,0,0,0,1,1495,0,1,0,0,0,12,0,0,0,1,0,2,0,1,0,1,0,4,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,good
205,38,0,1,0,0,10623,0,1,0,0,0,30,0,0,0,1,0,3,0,1,1,0,0,3,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
